"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat"
"1","Norton",-14.18,"EDMOND SE",1982-02-26,393643099505401,137,5,c(-99.848448, 39.610395),"1982","71-0",-99.848448,39.610395
"2","Norton",-11.96,"EDMOND SE",1982-07-14,393643099505401,137,5,c(-99.848448, 39.610395),"1982","71-0",-99.848448,39.610395
"3","Norton",-12.82,"EDMOND SE",1982-09-17,393643099505401,137,5,c(-99.848448, 39.610395),"1982","71-0",-99.848448,39.610395
"4","Norton",-12.79,"EDMOND SE",1982-12-13,393643099505401,137,5,c(-99.848448, 39.610395),"1982","71-0",-99.848448,39.610395
"5","Norton",-13.42,"EDMOND SE",1983-03-16,393643099505401,137,5,c(-99.848448, 39.610395),"1983","71-0",-99.848448,39.610395
"6","Norton",-10.36,"EDMOND SE",1983-06-03,393643099505401,137,5,c(-99.848448, 39.610395),"1983","71-0",-99.848448,39.610395
"7","Norton",-12.52,"EDMOND SE",1983-09-19,393643099505401,137,5,c(-99.848448, 39.610395),"1983","71-0",-99.848448,39.610395
"8","Norton",-11.58,"EDMOND SE",1983-12-13,393643099505401,137,5,c(-99.848448, 39.610395),"1983","71-0",-99.848448,39.610395
"9","Norton",-12.56,"EDMOND SE",1984-03-06,393643099505401,137,5,c(-99.848448, 39.610395),"1984","71-0",-99.848448,39.610395
"10","Norton",-9.71,"EDMOND SE",1984-06-04,393643099505401,137,5,c(-99.848448, 39.610395),"1984","71-0",-99.848448,39.610395
"11","Norton",-12.27,"EDMOND SE",1984-09-10,393643099505401,137,5,c(-99.848448, 39.610395),"1984","71-0",-99.848448,39.610395
"12","Norton",-13.12,"EDMOND SE",1984-12-10,393643099505401,137,5,c(-99.848448, 39.610395),"1984","71-0",-99.848448,39.610395
"13","Norton",-11.75,"EDMOND SE",1985-03-05,393643099505401,137,5,c(-99.848448, 39.610395),"1985","71-0",-99.848448,39.610395
"14","Norton",-9.77,"EDMOND SE",1985-05-29,393643099505401,137,5,c(-99.848448, 39.610395),"1985","71-0",-99.848448,39.610395
"15","Norton",-12.15,"EDMOND SE",1985-09-09,393643099505401,137,5,c(-99.848448, 39.610395),"1985","71-0",-99.848448,39.610395
"16","Norton",-11.09,"EDMOND SE",1985-12-04,393643099505401,137,5,c(-99.848448, 39.610395),"1985","71-0",-99.848448,39.610395
"17","Norton",-10.04,"EDMOND SE",1986-03-05,393643099505401,137,5,c(-99.848448, 39.610395),"1986","71-0",-99.848448,39.610395
"18","Norton",-9.2,"EDMOND SE",1986-06-20,393643099505401,137,5,c(-99.848448, 39.610395),"1986","71-0",-99.848448,39.610395
"19","Norton",-11.67,"EDMOND SE",1986-09-12,393643099505401,137,5,c(-99.848448, 39.610395),"1986","71-0",-99.848448,39.610395
"20","Norton",-12.1,"EDMOND SE",1986-12-05,393643099505401,137,5,c(-99.848448, 39.610395),"1986","71-0",-99.848448,39.610395
"21","Norton",-11.13,"EDMOND SE",1987-03-05,393643099505401,137,5,c(-99.848448, 39.610395),"1987","71-0",-99.848448,39.610395
