"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat"
"1","Comanche",-70.65,"Coldwater",1997-12-10,371634099183601,33,32,c(-99.310138, 37.276045),"1997","71-0",-99.310138,37.276045
"2","Comanche",-69.44,"Coldwater",1998-03-31,371634099183601,33,32,c(-99.310138, 37.276045),"1998","71-0",-99.310138,37.276045
"3","Comanche",-84.33,"Coldwater",1998-06-24,371634099183601,33,32,c(-99.310138, 37.276045),"1998","143-72",-99.310138,37.276045
"4","Comanche",-75.35,"Coldwater",1998-09-15,371634099183601,33,32,c(-99.310138, 37.276045),"1998","143-72",-99.310138,37.276045
"5","Comanche",-70.6,"Coldwater",1998-12-14,371634099183601,33,32,c(-99.310138, 37.276045),"1998","71-0",-99.310138,37.276045
"6","Comanche",-69.64,"Coldwater",1999-04-07,371634099183601,33,32,c(-99.310138, 37.276045),"1999","71-0",-99.310138,37.276045
"7","Comanche",-69.53,"Coldwater",1999-06-23,371634099183601,33,32,c(-99.310138, 37.276045),"1999","71-0",-99.310138,37.276045
"8","Comanche",-72.21,"Coldwater",1999-09-28,371634099183601,33,32,c(-99.310138, 37.276045),"1999","143-72",-99.310138,37.276045
"9","Comanche",-69.87,"Coldwater",1999-12-16,371634099183601,33,32,c(-99.310138, 37.276045),"1999","71-0",-99.310138,37.276045
"10","Comanche",-70.03,"Coldwater",2000-12-21,371634099183601,33,32,c(-99.310138, 37.276045),"2000","71-0",-99.310138,37.276045
"11","Comanche",-70.61,"Coldwater",2001-12-13,371634099183601,33,32,c(-99.310138, 37.276045),"2001","71-0",-99.310138,37.276045
"12","Comanche",-70.46,"Coldwater",2002-03-22,371634099183601,33,32,c(-99.310138, 37.276045),"2002","71-0",-99.310138,37.276045
"13","Comanche",-73.87,"Coldwater",2002-06-13,371634099183601,33,32,c(-99.310138, 37.276045),"2002","143-72",-99.310138,37.276045
"14","Comanche",-76.94,"Coldwater",2002-09-11,371634099183601,33,32,c(-99.310138, 37.276045),"2002","143-72",-99.310138,37.276045
"15","Comanche",-71.68,"Coldwater",2002-12-17,371634099183601,33,32,c(-99.310138, 37.276045),"2002","71-0",-99.310138,37.276045
"16","Comanche",-71.53,"Coldwater",2003-03-31,371634099183601,33,32,c(-99.310138, 37.276045),"2003","71-0",-99.310138,37.276045
"17","Comanche",-74.08,"Coldwater",2003-06-17,371634099183601,33,32,c(-99.310138, 37.276045),"2003","143-72",-99.310138,37.276045
"18","Comanche",-80.81,"Coldwater",2003-09-18,371634099183601,33,32,c(-99.310138, 37.276045),"2003","143-72",-99.310138,37.276045
"19","Comanche",-73.15,"Coldwater",2003-12-18,371634099183601,33,32,c(-99.310138, 37.276045),"2003","143-72",-99.310138,37.276045
"20","Comanche",-72.5,"Coldwater",2004-03-12,371634099183601,33,32,c(-99.310138, 37.276045),"2004","143-72",-99.310138,37.276045
"21","Comanche",-80.02,"Coldwater",2004-06-17,371634099183601,33,32,c(-99.310138, 37.276045),"2004","143-72",-99.310138,37.276045
"22","Comanche",-77.05,"Coldwater",2004-09-20,371634099183601,33,32,c(-99.310138, 37.276045),"2004","143-72",-99.310138,37.276045
"23","Comanche",-73.88,"Coldwater",2004-12-13,371634099183601,33,32,c(-99.310138, 37.276045),"2004","143-72",-99.310138,37.276045
"24","Comanche",-73.59,"Coldwater",2005-03-17,371634099183601,33,32,c(-99.310138, 37.276045),"2005","143-72",-99.310138,37.276045
"25","Comanche",-74.4,"Coldwater",2005-06-15,371634099183601,33,32,c(-99.310138, 37.276045),"2005","143-72",-99.310138,37.276045
"26","Comanche",-76.98,"Coldwater",2005-09-15,371634099183601,33,32,c(-99.310138, 37.276045),"2005","143-72",-99.310138,37.276045
"27","Comanche",-74.92,"Coldwater",2005-12-08,371634099183601,33,32,c(-99.310138, 37.276045),"2005","143-72",-99.310138,37.276045
"28","Comanche",-76.9,"Coldwater",2006-03-01,371634099183601,33,32,c(-99.310138, 37.276045),"2006","143-72",-99.310138,37.276045
"29","Comanche",-86.55,"Coldwater",2006-06-15,371634099183601,33,32,c(-99.310138, 37.276045),"2006","143-72",-99.310138,37.276045
"30","Comanche",-77.09,"Coldwater",2006-09-14,371634099183601,33,32,c(-99.310138, 37.276045),"2006","143-72",-99.310138,37.276045
"31","Comanche",-76.08,"Coldwater",2006-12-22,371634099183601,33,32,c(-99.310138, 37.276045),"2006","143-72",-99.310138,37.276045
"32","Comanche",-75.59,"Coldwater",2007-04-04,371634099183601,33,32,c(-99.310138, 37.276045),"2007","143-72",-99.310138,37.276045
"33","Comanche",-77.44,"Coldwater",2007-06-18,371634099183601,33,32,c(-99.310138, 37.276045),"2007","143-72",-99.310138,37.276045
"34","Comanche",-78.93,"Coldwater",2007-09-17,371634099183601,33,32,c(-99.310138, 37.276045),"2007","143-72",-99.310138,37.276045
"35","Comanche",-75.82,"Coldwater",2008-01-16,371634099183601,33,32,c(-99.310138, 37.276045),"2008","143-72",-99.310138,37.276045
"36","Comanche",-75.75,"Coldwater",2008-03-19,371634099183601,33,32,c(-99.310138, 37.276045),"2008","143-72",-99.310138,37.276045
"37","Comanche",-81.3,"Coldwater",2008-06-11,371634099183601,33,32,c(-99.310138, 37.276045),"2008","143-72",-99.310138,37.276045
"38","Comanche",-78.55,"Coldwater",2008-09-10,371634099183601,33,32,c(-99.310138, 37.276045),"2008","143-72",-99.310138,37.276045
